Date,Time,Symbol,Buy/Sell,Quantity,Price,Spread,Expiration,Strike,Call/Put,Commission,Fees
01/02/26,09:36:00,MNQ,Sell,7,25656.25,Future,Mar 26,,,,
01/02/26,09:37:00,MNQ,Buy,7,25697.75,Future,Mar 26,,,,
01/02/26,09:45:00,MNQ,Sell,37,25690.0,Future,Mar 26,,,,
01/02/26,09:45:30,MNQ,Buy,37,25682.25,Future,Mar 26,,,,
01/02/26,09:47:00,MNQ,Sell,24,25699.75,Future,Mar 26,,,,
01/02/26,09:48:00,MNQ,Buy,24,25758.0,Future,Mar 26,,,,
01/02/26,10:01:00,MNQ,Buy,6,25766.75,Future,Mar 26,,,,
01/02/26,10:08:00,MNQ,Sell,6,25707.75,Future,Mar 26,,,,
01/02/26,10:11:00,MNQ,Buy,55,25684.0,Future,Mar 26,,,,
01/02/26,10:11:30,MNQ,Sell,55,25689.25,Future,Mar 26,,,,
01/05/26,09:47:00,MNQ,Sell,12,25613.0,Future,Mar 26,,,,
01/05/26,09:47:30,MNQ,Buy,12,25589.5,Future,Mar 26,,,,
01/05/26,10:04:00,MNQ,Sell,22,25621.25,Future,Mar 26,,,,
01/05/26,10:05:00,MNQ,Buy,22,25634.75,Future,Mar 26,,,,
01/05/26,10:07:00,MNQ,Sell,9,25620.5,Future,Mar 26,,,,
01/05/26,10:10:00,MNQ,Buy,9,25647.5,Future,Mar 26,,,,
01/05/26,10:13:00,MNQ,Sell,20,25632.75,Future,Mar 26,,,,
01/05/26,10:17:00,MNQ,Buy,20,25650.5,Future,Mar 26,,,,
01/05/26,10:19:00,MNQ,Sell,37,25654.5,Future,Mar 26,,,,
01/05/26,10:20:00,MNQ,Buy,37,25662.0,Future,Mar 26,,,,
01/05/26,10:23:00,MNQ,Sell,13,25644.75,Future,Mar 26,,,,
01/05/26,10:28:00,MNQ,Buy,13,25668.5,Future,Mar 26,,,,
01/05/26,10:31:00,MNQ,Buy,32,25674.25,Future,Mar 26,,,,
01/05/26,10:32:30,MNQ,Sell,32,25683.25,Future,Mar 26,,,,
01/05/26,10:37:00,MNQ,Buy,31,25670.5,Future,Mar 26,,,,
01/05/26,10:38:00,MNQ,Sell,31,25660.25,Future,Mar 26,,,,
01/05/26,10:40:00,MNQ,Buy,50,25655.25,Future,Mar 26,,,,
01/05/26,10:40:30,MNQ,Sell,50,25661.0,Future,Mar 26,,,,
01/05/26,10:43:00,MNQ,Buy,19,25660.0,Future,Mar 26,,,,
01/05/26,10:45:00,MNQ,Sell,19,25641.0,Future,Mar 26,,,,
01/05/26,10:50:00,MNQ,Buy,22,25657.5,Future,Mar 26,,,,
01/05/26,10:56:30,MNQ,Sell,22,25670.75,Future,Mar 26,,,,
01/05/26,10:59:00,MNQ,Buy,27,25665.0,Future,Mar 26,,,,
01/05/26,11:00:00,MNQ,Sell,27,25664.25,Future,Mar 26,,,,
01/06/26,09:44:00,MNQ,Sell,66,25640.25,Future,Mar 26,,,,
01/06/26,09:44:30,MNQ,Buy,66,25636.0,Future,Mar 26,,,,
01/07/26,09:38:00,MNQ,Buy,24,25807.5,Future,Mar 26,,,,
01/07/26,09:38:30,MNQ,Sell,24,25819.5,Future,Mar 26,,,,
01/08/26,09:34:00,MNQ,Sell,7,25731.5,Future,Mar 26,,,,
01/08/26,09:34:30,MNQ,Buy,7,25693.0,Future,Mar 26,,,,
01/09/26,09:50:00,MNQ,Buy,7,25706.0,Future,Mar 26,,,,
01/09/26,09:53:30,MNQ,Sell,7,25745.0,Future,Mar 26,,,,
01/09/26,09:57:00,MNQ,Buy,10,25713.25,Future,Mar 26,,,,
01/09/26,09:59:30,MNQ,Sell,10,25741.0,Future,Mar 26,,,,
01/09/26,10:02:00,MNQ,Buy,30,25710.0,Future,Mar 26,,,,
01/09/26,10:02:30,MNQ,Sell,30,25719.75,Future,Mar 26,,,,
01/09/26,10:06:00,MNQ,Buy,30,25704.25,Future,Mar 26,,,,
01/09/26,10:06:30,MNQ,Sell,30,25714.0,Future,Mar 26,,,,
01/09/26,10:08:00,MNQ,Buy,17,25672.0,Future,Mar 26,,,,
01/09/26,10:09:00,MNQ,Sell,17,25638.75,Future,Mar 26,,,,
01/09/26,10:12:00,MNQ,Sell,23,25674.75,Future,Mar 26,,,,
01/09/26,10:13:00,MNQ,Buy,23,25724.5,Future,Mar 26,,,,
01/13/26,09:39:00,MNQ,Buy,14,25976.75,Future,Mar 26,,,,
01/13/26,09:39:30,MNQ,Sell,14,25997.0,Future,Mar 26,,,,
01/13/26,09:45:00,MNQ,Buy,8,25991.0,Future,Mar 26,,,,
01/13/26,09:52:00,MNQ,Sell,8,25944.5,Future,Mar 26,,,,
01/13/26,09:56:00,MNQ,Buy,27,25961.25,Future,Mar 26,,,,
01/13/26,09:56:30,MNQ,Sell,27,25972.0,Future,Mar 26,,,,
01/13/26,09:59:00,MNQ,Buy,35,25955.0,Future,Mar 26,,,,
01/13/26,09:59:30,MNQ,Sell,35,25963.25,Future,Mar 26,,,,
01/13/26,10:01:00,MNQ,Buy,9,25967.0,Future,Mar 26,,,,
01/13/26,10:03:00,MNQ,Sell,9,25906.0,Future,Mar 26,,,,
01/13/26,10:06:00,MNQ,Sell,25,25947.75,Future,Mar 26,,,,
01/13/26,10:06:30,MNQ,Buy,25,25936.0,Future,Mar 26,,,,
01/14/26,09:40:00,MNQ,Sell,8,25696.0,Future,Mar 26,,,,
01/14/26,09:41:30,MNQ,Buy,8,25660.75,Future,Mar 26,,,,
01/15/26,09:44:00,MNQ,Sell,166,25901.75,Future,Mar 26,,,,
01/15/26,09:44:30,MNQ,Buy,166,25899.5,Future,Mar 26,,,,
01/15/26,09:46:00,MNQ,Sell,5,25906.25,Future,Mar 26,,,,
01/15/26,09:51:30,MNQ,Buy,5,25849.0,Future,Mar 26,,,,
01/15/26,09:56:00,MNQ,Sell,22,25907.0,Future,Mar 26,,,,
01/15/26,09:56:30,MNQ,Buy,22,25893.75,Future,Mar 26,,,,
01/15/26,10:16:00,MNQ,Sell,14,25875.25,Future,Mar 26,,,,
01/15/26,10:24:00,MNQ,Buy,14,25895.25,Future,Mar 26,,,,
01/15/26,10:26:00,MNQ,Sell,4,25864.25,Future,Mar 26,,,,
01/15/26,10:38:00,MNQ,Buy,4,25916.75,Future,Mar 26,,,,
01/15/26,10:41:00,MNQ,Sell,90,25909.25,Future,Mar 26,,,,
01/15/26,10:41:30,MNQ,Buy,90,25906.25,Future,Mar 26,,,,
01/16/26,09:45:00,MNQ,Sell,9,25820.0,Future,Mar 26,,,,
01/16/26,09:54:30,MNQ,Buy,9,25788.25,Future,Mar 26,,,,
01/20/26,09:37:00,MNQ,Buy,16,25291.0,Future,Mar 26,,,,
01/20/26,09:37:30,MNQ,Sell,16,25308.75,Future,Mar 26,,,,
01/20/26,09:39:00,MNQ,Buy,5,25326.5,Future,Mar 26,,,,
01/20/26,09:41:00,MNQ,Sell,5,25251.0,Future,Mar 26,,,,
01/20/26,09:45:00,MNQ,Buy,5,25334.0,Future,Mar 26,,,,
01/20/26,09:48:00,MNQ,Sell,5,25270.25,Future,Mar 26,,,,
01/20/26,09:58:00,MNQ,Buy,7,25328.75,Future,Mar 26,,,,
01/20/26,10:03:00,MNQ,Sell,7,25292.25,Future,Mar 26,,,,
01/20/26,10:05:00,MNQ,Buy,10,25301.25,Future,Mar 26,,,,
01/20/26,10:09:00,MNQ,Sell,10,25269.75,Future,Mar 26,,,,
01/20/26,10:13:00,MNQ,Buy,15,25282.5,Future,Mar 26,,,,
01/20/26,10:19:00,MNQ,Sell,15,25261.0,Future,Mar 26,,,,
01/20/26,10:21:00,MNQ,Buy,18,25267.75,Future,Mar 26,,,,
01/20/26,10:21:30,MNQ,Sell,18,25284.0,Future,Mar 26,,,,
01/20/26,10:58:00,MNQ,Buy,21,25324.75,Future,Mar 26,,,,
01/20/26,10:59:30,MNQ,Sell,21,25338.25,Future,Mar 26,,,,
01/21/26,09:35:00,MNQ,Sell,7,25163.0,Future,Mar 26,,,,
01/21/26,09:45:00,MNQ,Buy,7,25201.75,Future,Mar 26,,,,
01/21/26,09:47:00,MNQ,Sell,14,25201.0,Future,Mar 26,,,,
01/21/26,09:48:00,MNQ,Buy,14,25235.25,Future,Mar 26,,,,
01/21/26,09:50:00,MNQ,Buy,8,25236.25,Future,Mar 26,,,,
01/21/26,09:52:30,MNQ,Sell,8,25270.0,Future,Mar 26,,,,
01/22/26,09:39:00,MNQ,Sell,16,25666.75,Future,Mar 26,,,,
01/22/26,09:43:30,MNQ,Buy,16,25648.5,Future,Mar 26,,,,
01/23/26,09:34:00,MNQ,Buy,14,25603.75,Future,Mar 26,,,,
01/23/26,09:35:00,MNQ,Sell,14,25592.25,Future,Mar 26,,,,
01/23/26,09:38:00,MNQ,Sell,4,25570.0,Future,Mar 26,,,,
01/23/26,09:43:00,MNQ,Buy,4,25624.5,Future,Mar 26,,,,
