Date,Time,Symbol,Buy/Sell,Quantity,Price,Spread,Expiration,Strike,Call/Put,Commission,Fees
01/02/25,11:41:00,MNQ,Buy,33,21318.5,Future,Mar 25,,,,
01/02/25,11:42:30,MNQ,Sell,33,21309.75,Future,Mar 25,,,,
01/02/25,11:50:00,MNQ,Buy,50,21345.5,Future,Mar 25,,,,
01/02/25,11:50:30,MNQ,Sell,50,21339.75,Future,Mar 25,,,,
01/03/25,09:53:00,MNQ,Buy,7,21340.5,Future,Mar 25,,,,
01/03/25,09:57:00,MNQ,Sell,7,21378.75,Future,Mar 25,,,,
01/03/25,10:19:00,MNQ,Buy,14,21315.25,Future,Mar 25,,,,
01/03/25,10:21:00,MNQ,Sell,14,21279.25,Future,Mar 25,,,,
01/06/25,09:37:00,MNQ,Buy,11,21778.25,Future,Mar 25,,,,
01/06/25,09:41:00,MNQ,Sell,11,21804.5,Future,Mar 25,,,,
01/06/25,09:46:00,MNQ,Buy,5,21814.0,Future,Mar 25,,,,
01/06/25,10:22:30,MNQ,Sell,5,21870.75,Future,Mar 25,,,,
01/07/25,09:53:00,MNQ,Buy,111,21790.5,Future,Mar 25,,,,
01/07/25,09:53:30,MNQ,Sell,111,21788.0,Future,Mar 25,,,,
01/08/25,09:43:00,MNQ,Sell,11,21333.0,Future,Mar 25,,,,
01/08/25,09:45:00,MNQ,Buy,11,21356.25,Future,Mar 25,,,,
01/08/25,09:49:00,MNQ,Buy,21,21343.0,Future,Mar 25,,,,
01/08/25,09:50:00,MNQ,Sell,21,21368.25,Future,Mar 25,,,,
01/08/25,09:52:00,MNQ,Buy,9,21378.25,Future,Mar 25,,,,
01/08/25,09:53:00,MNQ,Sell,9,21320.75,Future,Mar 25,,,,
01/08/25,10:00:00,MNQ,Buy,22,21344.0,Future,Mar 25,,,,
01/08/25,10:01:00,MNQ,Sell,22,21369.0,Future,Mar 25,,,,
01/08/25,10:03:00,MNQ,Buy,6,21392.25,Future,Mar 25,,,,
01/08/25,10:09:00,MNQ,Sell,6,21351.5,Future,Mar 25,,,,
01/08/25,10:42:00,MNQ,Buy,34,21327.5,Future,Mar 25,,,,
01/08/25,10:43:00,MNQ,Sell,34,21319.0,Future,Mar 25,,,,
01/08/25,10:55:00,MNQ,Buy,13,21347.5,Future,Mar 25,,,,
01/08/25,11:03:00,MNQ,Sell,13,21322.0,Future,Mar 25,,,,
01/08/25,11:05:00,MNQ,Sell,15,21317.25,Future,Mar 25,,,,
01/08/25,11:07:00,MNQ,Buy,15,21298.25,Future,Mar 25,,,,
01/08/25,11:21:00,MNQ,Buy,71,21355.5,Future,Mar 25,,,,
01/08/25,11:22:00,MNQ,Sell,71,21351.5,Future,Mar 25,,,,
01/08/25,11:26:00,MNQ,Sell,40,21355.0,Future,Mar 25,,,,
01/08/25,11:27:00,MNQ,Buy,40,21348.25,Future,Mar 25,,,,
01/08/25,11:29:00,MNQ,Sell,37,21340.25,Future,Mar 25,,,,
01/08/25,11:31:00,MNQ,Buy,37,21348.0,Future,Mar 25,,,,
01/08/25,11:33:00,MNQ,Buy,14,21365.25,Future,Mar 25,,,,
01/08/25,11:37:30,MNQ,Sell,14,21386.25,Future,Mar 25,,,,
01/13/25,10:14:00,MNQ,Sell,27,20783.0,Future,Mar 25,,,,
01/13/25,10:15:00,MNQ,Buy,27,20772.5,Future,Mar 25,,,,
01/13/25,10:17:00,MNQ,Buy,14,20772.75,Future,Mar 25,,,,
01/13/25,10:19:00,MNQ,Sell,14,20793.75,Future,Mar 25,,,,
01/13/25,10:24:00,MNQ,Sell,43,20769.5,Future,Mar 25,,,,
01/13/25,10:25:00,MNQ,Buy,43,20749.75,Future,Mar 25,,,,
01/13/25,11:07:00,MNQ,Sell,29,20767.0,Future,Mar 25,,,,
01/13/25,11:08:30,MNQ,Buy,29,20777.0,Future,Mar 25,,,,
01/13/25,11:12:00,MNQ,Sell,24,20768.0,Future,Mar 25,,,,
01/13/25,11:18:00,MNQ,Buy,24,20754.5,Future,Mar 25,,,,
01/13/25,11:39:00,MNQ,Sell,31,20772.0,Future,Mar 25,,,,
01/13/25,11:41:00,MNQ,Buy,31,20781.25,Future,Mar 25,,,,
01/13/25,11:56:00,MNQ,Sell,166,20757.5,Future,Mar 25,,,,
01/13/25,11:57:00,MNQ,Buy,166,20749.5,Future,Mar 25,,,,
01/14/25,09:35:00,MNQ,Buy,40,21071.75,Future,Mar 25,,,,
01/14/25,09:36:00,MNQ,Sell,40,21087.25,Future,Mar 25,,,,
01/14/25,10:08:00,MNQ,Buy,40,21046.25,Future,Mar 25,,,,
01/14/25,10:09:00,MNQ,Sell,40,21061.75,Future,Mar 25,,,,
01/14/25,10:11:00,MNQ,Buy,45,21067.25,Future,Mar 25,,,,
01/14/25,10:12:00,MNQ,Sell,45,21091.5,Future,Mar 25,,,,
01/14/25,10:21:00,MNQ,Buy,17,21077.25,Future,Mar 25,,,,
01/14/25,10:23:00,MNQ,Sell,17,21035.0,Future,Mar 25,,,,
01/14/25,10:25:00,MNQ,Sell,13,21040.25,Future,Mar 25,,,,
01/14/25,10:28:30,MNQ,Buy,13,21018.25,Future,Mar 25,,,,
01/15/25,09:37:00,MNQ,Sell,27,21241.5,Future,Mar 25,,,,
01/15/25,09:38:00,MNQ,Buy,27,21205.5,Future,Mar 25,,,,
01/15/25,11:54:00,MNQ,Sell,58,21250.5,Future,Mar 25,,,,
01/15/25,11:54:30,MNQ,Buy,58,21255.25,Future,Mar 25,,,,
01/15/25,11:59:00,MNQ,Buy,12,21275.75,Future,Mar 25,,,,
01/15/25,12:01:00,MNQ,Sell,12,21265.75,Future,Mar 25,,,,
01/16/25,09:42:00,MNQ,Sell,9,21446.0,Future,Mar 25,,,,
01/16/25,09:44:00,MNQ,Buy,9,21413.25,Future,Mar 25,,,,
01/16/25,11:10:00,MNQ,Buy,31,21466.5,Future,Mar 25,,,,
01/16/25,11:10:30,MNQ,Sell,31,21457.25,Future,Mar 25,,,,
01/16/25,11:14:00,MNQ,Sell,14,21449.5,Future,Mar 25,,,,
01/16/25,11:15:30,MNQ,Buy,14,21429.0,Future,Mar 25,,,,
01/17/25,09:37:00,MNQ,Sell,12,21567.25,Future,Mar 25,,,,
01/17/25,09:38:00,MNQ,Buy,12,21543.75,Future,Mar 25,,,,
01/17/25,11:00:00,MNQ,Buy,76,21593.75,Future,Mar 25,,,,
01/17/25,11:00:30,MNQ,Sell,76,21590.0,Future,Mar 25,,,,
01/17/25,11:08:00,MNQ,Buy,22,21587.5,Future,Mar 25,,,,
01/17/25,11:10:00,MNQ,Sell,22,21574.5,Future,Mar 25,,,,
01/17/25,11:12:00,MNQ,Buy,38,21588.25,Future,Mar 25,,,,
01/17/25,11:18:30,MNQ,Sell,38,21580.75,Future,Mar 25,,,,
01/17/25,11:21:00,MNQ,Buy,32,21591.5,Future,Mar 25,,,,
01/17/25,11:22:00,MNQ,Sell,32,21602.0,Future,Mar 25,,,,
01/17/25,11:24:00,MNQ,Buy,111,21605.5,Future,Mar 25,,,,
01/17/25,11:25:00,MNQ,Sell,111,21618.75,Future,Mar 25,,,,
01/17/25,11:28:00,MNQ,Buy,50,21632.5,Future,Mar 25,,,,
01/17/25,11:29:00,MNQ,Sell,50,21626.75,Future,Mar 25,,,,
01/17/25,11:31:00,MNQ,Buy,43,21629.25,Future,Mar 25,,,,
01/17/25,11:31:30,MNQ,Sell,43,21622.5,Future,Mar 25,,,,
